44,2,1,2,0,1,0,1,1,2,7,108,3,-1,0,1,1
27,6,2,2,0,585,0,0,1,3,7,269,3,-1,0,1,1
58,5,1,2,0,166,0,1,1,3,7,211,1,-1,0,1,1
27,6,3,2,0,2,0,1,1,3,7,472,1,-1,0,1,1
32,1,1,3,0,92,0,0,1,3,7,116,1,-1,0,1,1
29,7,2,2,0,84,0,1,2,3,7,587,3,-1,0,1,2
33,4,1,2,0,285,0,1,1,3,7,267,1,-1,0,1,1
49,4,1,1,0,126,0,0,1,3,7,60,1,-1,0,1,1
57,5,1,2,0,91,0,1,1,3,7,256,3,-1,0,1,1
52,10,1,3,0,51,0,0,1,3,7,88,1,-1,0,1,1
34,2,1,2,0,-346,1,0,1,3,7,115,4,-1,0,1,1
50,6,1,2,0,-221,0,1,1,3,7,90,1,-1,0,1,1
44,2,3,2,0,303,1,1,1,3,7,51,1,-1,0,1,1
40,7,3,2,0,1155,0,1,1,3,7,251,1,-1,0,1,1
44,2,2,3,0,222,1,1,1,3,7,89,1,-1,0,1,1
33,7,2,2,0,1038,0,1,1,3,7,108,1,-1,0,1,1
51,7,1,2,0,-800,0,0,1,3,7,203,1,-1,0,1,1
35,2,3,2,0,2,0,0,1,3,7,88,1,-1,0,1,1
59,5,1,1,0,140,0,1,1,3,7,239,1,-1,0,1,1
49,2,3,3,0,1807,0,1,1,3,7,122,3,-1,0,1,1
31,8,1,2,1,0,0,1,1,3,7,327,3,-1,0,1,1
44,4,1,2,0,978,0,0,1,3,7,385,6,-1,0,1,1
36,2,1,1,0,88,1,1,1,4,7,124,2,-1,0,1,1
56,1,3,3,0,94,0,0,1,4,7,121,1,-1,0,1,1
30,7,2,3,0,0,0,0,1,4,7,71,1,-1,0,1,1
49,5,1,1,0,-37,0,0,1,4,7,191,2,-1,0,1,1
46,1,2,3,0,655,0,1,1,4,7,68,1,-1,0,1,1
26,6,1,2,0,-401,1,1,1,4,7,246,1,-1,0,1,1
35,6,1,2,1,0,0,1,1,4,7,105,3,-1,0,1,1
30,4,1,1,0,5956,1,1,1,4,7,538,1,-1,0,1,1
27,7,2,2,0,243,0,1,1,4,7,253,1,-1,0,1,1
31,10,1,1,0,46,0,0,1,4,7,126,4,-1,0,1,1
29,7,1,1,0,-102,0,0,1,4,7,134,1,-1,0,1,1
34,6,3,2,0,183,0,1,1,4,7,88,1,-1,0,1,1
37,4,2,2,0,1210,0,0,1,4,7,742,1,-1,0,1,1
36,1,2,3,0,678,0,1,1,4,7,85,3,-1,0,1,1
30,6,2,3,0,218,0,0,1,4,7,137,2,-1,0,1,1
31,2,1,2,0,134,0,1,1,4,7,468,6,-1,0,1,1
53,4,1,1,0,207,0,1,1,4,7,212,1,-1,0,1,1
54,4,1,1,0,466,0,0,1,4,7,297,1,-1,0,1,1
29,4,2,2,0,343,0,0,1,4,7,39,2,-1,0,1,1
25,4,2,2,0,192,0,0,2,4,7,112,2,-1,0,1,1
54,2,1,2,0,187,0,1,1,4,7,273,3,-1,0,1,1
36,9,3,3,0,0,0,0,2,4,7,304,3,-1,0,1,1
28,7,2,2,0,-116,0,1,1,4,7,276,1,-1,0,1,1
51,2,1,2,0,216,0,0,1,7,7,615,2,-1,0,1,2
54,1,3,3,0,5253,1,1,1,7,7,17,19,-1,0,1,1
34,7,1,2,0,0,0,0,1,7,7,160,3,-1,0,1,1
31,6,2,2,0,-182,1,0,1,7,7,181,2,-1,0,1,1
47,4,1,1,1,25,1,1,1,7,7,142,3,-1,0,1,1
41,7,1,2,0,650,1,0,1,7,7,149,5,-1,0,1,1
41,10,1,1,0,1618,1,0,1,7,7,134,2,-1,0,1,1
58,1,1,1,0,4850,0,0,1,7,7,179,2,-1,0,1,1
46,1,1,1,0,312,1,0,1,7,7,113,2,-1,0,1,1
51,8,1,2,1,34,0,1,1,7,7,200,1,-1,0,1,1
39,2,2,2,0,506,1,0,1,7,7,718,2,-1,0,1,2
54,4,3,2,0,1613,1,0,1,7,7,128,3,-1,0,1,1
31,6,2,2,0,92,1,0,1,7,7,401,2,-1,0,1,1
42,4,3,2,0,3407,0,0,1,7,7,277,2,-1,0,1,1
27,1,2,2,0,1609,1,0,1,7,7,360,3,-1,0,1,1
43,2,3,3,0,27,0,0,1,7,7,412,4,-1,0,1,1
44,4,1,1,0,2,0,1,2,7,7,46,2,-1,0,1,1
46,1,1,1,0,2911,0,0,2,7,7,41,9,-1,0,1,1
43,7,1,1,0,29,0,0,2,7,7,259,8,-1,0,1,1
48,1,1,3,0,666,1,0,1,7,7,317,6,-1,0,1,1
30,7,1,2,0,-134,1,1,1,7,7,61,1,-1,0,1,1
28,1,2,3,0,0,0,0,1,7,7,94,1,-1,0,1,1
36,7,1,2,0,-274,0,0,1,7,7,217,1,-1,0,1,1
40,6,2,2,0,-1,0,0,1,7,7,173,1,-1,0,1,1
51,4,1,1,0,505,0,1,1,7,7,130,1,-1,0,1,1
28,10,2,2,0,332,0,0,1,7,7,385,1,-1,0,1,1
34,4,2,2,1,-2,0,1,1,7,7,199,1,-1,0,1,1
31,4,2,2,0,1,0,1,1,7,7,174,1,-1,0,1,1
44,10,1,1,0,398,0,0,1,7,7,187,3,-1,0,1,1
35,7,3,2,0,35,1,0,1,7,7,129,4,-1,0,1,1
56,10,3,2,0,977,0,0,1,7,7,1200,1,-1,0,1,1
40,1,3,3,0,492,0,1,1,7,7,125,2,-1,0,1,1
26,4,2,2,0,123,0,1,1,7,7,209,1,-1,0,1,1
31,3,2,3,0,0,0,0,1,7,7,57,1,-1,0,1,1
31,10,1,1,1,-6,0,1,2,7,7,94,2,-1,0,1,1
29,4,1,1,0,707,0,0,1,7,7,210,1,-1,0,1,1
34,4,3,2,0,368,0,1,1,7,7,2201,1,-1,0,1,1
59,4,3,3,0,1265,0,1,1,7,7,849,1,-1,0,1,2
46,1,1,2,0,700,0,1,1,7,7,136,1,-1,0,1,1
29,7,1,2,0,-597,0,0,1,7,7,500,2,-1,0,1,1
51,1,1,3,0,1392,0,0,1,7,7,511,3,-1,0,1,1
31,7,2,2,0,78,1,1,1,7,7,104,1,-1,0,1,1
45,4,1,2,0,226,0,0,2,7,7,211,2,-1,0,1,1
52,4,1,1,0,9444,0,0,1,7,7,271,3,-1,0,1,1
33,4,2,2,1,-15,0,1,1,7,7,326,2,-1,0,1,1
26,6,1,2,0,383,1,1,1,7,7,238,2,-1,0,1,1
39,7,1,2,0,27,0,1,1,7,7,290,1,-1,0,1,1
58,3,1,1,0,124,1,0,1,7,7,293,7,-1,0,1,1
42,4,2,2,0,419,0,0,1,7,7,88,3,-1,0,1,1
59,4,1,1,0,3372,0,0,1,7,7,87,1,-1,0,1,1
56,4,1,2,0,58932,0,0,2,7,7,339,2,-1,0,1,1
25,7,2,2,0,402,0,1,1,7,7,264,1,-1,0,1,1
33,1,2,2,0,1326,0,1,1,7,7,164,2,-1,0,1,1
37,6,1,2,0,147,1,0,1,7,7,25,30,-1,0,1,1
27,6,2,2,0,145,0,1,1,7,7,95,3,-1,0,1,1
28,2,2,2,0,1581,0,1,1,7,7,576,2,-1,0,1,1
30,2,1,3,0,101,1,1,1,7,7,187,3,-1,0,1,1
35,1,1,3,0,122,0,0,1,7,7,179,4,-1,0,1,1
30,6,2,2,0,52,0,1,1,7,7,422,1,-1,0,1,1
53,4,1,2,0,143,1,0,1,7,7,122,5,-1,0,1,1
40,1,3,2,0,-626,1,0,1,7,7,140,4,-1,0,1,1
38,2,1,2,0,0,1,1,1,7,7,500,5,-1,0,1,1
53,4,1,1,0,1086,0,0,1,7,7,112,5,-1,0,1,1
28,8,1,2,0,-228,1,1,1,7,7,164,3,-1,0,1,1
47,2,1,1,0,50,0,0,2,7,7,167,3,-1,0,1,1
45,3,1,2,0,4688,0,0,1,7,7,112,10,-1,0,1,1
32,7,2,2,0,473,1,0,1,7,7,624,5,-1,0,1,1
31,6,2,2,0,-407,0,1,1,7,7,230,1,-1,0,1,1
27,4,1,1,0,52,0,1,1,7,7,185,1,-1,0,1,1
60,1,1,3,0,1573,0,0,2,7,7,79,15,-1,0,1,1
46,1,1,3,0,74,1,0,1,7,7,15,11,-1,0,1,1
33,6,1,3,0,568,0,0,1,7,7,219,1,-1,0,1,1
30,6,2,2,0,312,0,0,1,8,7,188,1,-1,0,1,1
42,2,2,3,0,24,0,0,1,8,7,262,1,-1,0,1,1
33,1,1,3,0,-139,0,0,1,8,7,290,1,-1,0,1,1
28,6,2,2,0,551,0,1,1,8,7,161,1,-1,0,1,1
35,3,1,1,0,2643,0,1,1,8,7,259,1,-1,0,1,1
33,3,1,2,0,-627,1,1,1,8,7,740,1,-1,0,1,2
52,3,1,3,1,-468,0,0,1,8,7,534,1,-1,0,1,2
45,4,1,2,1,-605,1,0,2,8,7,208,5,-1,0,1,1
51,6,1,2,0,38,0,1,1,8,7,31,3,-1,0,1,1
58,4,1,2,0,1457,1,0,1,8,7,144,4,-1,0,1,1
46,1,2,3,0,3,0,0,1,8,7,85,1,-1,0,1,1
32,4,1,1,0,642,0,1,1,8,7,524,1,-1,0,1,1
29,10,1,1,0,7,0,1,1,8,7,240,1,-1,0,1,1
55,5,1,3,0,197,0,1,1,8,7,256,1,-1,0,1,1
27,7,2,2,0,87,0,0,1,8,7,260,1,-1,0,1,1
58,2,1,1,0,-509,0,1,1,8,7,239,1,-1,0,1,1
42,9,1,2,0,-283,0,1,1,8,7,96,2,-1,0,1,1
41,6,2,2,0,26,0,0,1,8,7,428,1,-1,0,1,1
29,1,1,3,0,0,0,1,1,8,7,574,2,-1,0,1,1
28,10,1,2,0,1294,1,0,1,8,7,401,2,-1,0,1,1
60,5,1,1,0,280,0,0,2,8,7,291,1,-1,0,1,1
33,6,2,2,0,1248,0,0,1,8,7,359,1,-1,0,1,1
42,1,1,3,0,478,0,1,1,8,7,165,1,-1,0,1,1
31,4,1,1,0,229,0,0,2,8,7,186,2,-1,0,1,1
31,8,1,2,0,731,0,1,1,8,7,188,1,-1,0,1,1
33,4,1,3,0,870,0,1,1,8,7,545,3,-1,0,1,1
56,6,2,2,0,-273,0,0,1,8,7,119,2,-1,0,1,1
41,4,1,1,0,-692,1,0,1,8,7,125,2,-1,0,1,1
51,5,1,2,0,35,0,1,1,8,7,123,4,-1,0,1,1
33,7,2,2,0,0,0,0,1,8,7,116,2,-1,0,1,1
30,7,1,2,0,2261,1,1,1,8,7,250,2,-1,0,1,1
56,5,1,2,0,307,0,1,1,8,7,175,1,-1,0,1,1
57,2,1,1,0,4442,0,0,1,8,7,97,6,-1,0,1,1
45,6,1,2,0,3493,1,0,1,8,7,498,1,-1,0,1,1
30,6,2,2,0,1249,0,0,1,8,7,220,4,-1,0,1,1
33,7,1,2,0,0,0,1,1,8,7,285,1,-1,0,1,1
36,9,3,2,0,5,1,0,1,8,7,305,1,-1,0,1,1
28,4,1,2,0,1296,1,1,1,8,7,764,5,-1,0,1,1
25,4,2,2,0,0,0,0,2,8,7,112,1,-1,0,1,1
55,2,1,2,0,477,0,0,1,8,7,138,1,-1,0,1,1
42,3,1,3,0,2476,1,0,1,8,7,251,1,-1,0,1,1
56,4,2,2,0,663,0,1,1,8,7,819,3,-1,0,1,2
28,2,2,2,0,31,0,0,1,8,7,323,2,-1,0,1,1
49,4,2,2,0,1040,0,0,1,8,7,474,2,-1,0,1,1
59,5,1,1,0,468,1,0,2,8,7,71,1,-1,0,1,1
54,2,1,3,0,758,1,1,1,8,7,554,1,-1,0,1,1
29,1,2,3,0,640,0,0,1,8,7,150,2,-1,0,1,1
26,6,2,2,0,102,0,1,1,8,7,658,2,-1,0,1,2
40,6,1,2,0,1011,1,0,1,8,7,145,12,-1,0,1,1
60,1,1,2,0,164,0,1,1,8,7,171,1,-1,0,1,1
26,4,2,2,0,-128,0,1,1,8,7,392,2,-1,0,1,1
30,2,2,2,0,77,0,1,1,8,7,82,4,-1,0,1,1
25,4,2,2,0,189,0,1,1,8,7,687,2,-1,0,1,2
42,7,1,2,0,-1,1,0,1,8,7,38,2,-1,0,1,1
29,2,2,3,0,313,0,1,1,8,7,227,2,-1,0,1,1
49,2,1,2,0,0,0,1,1,8,7,120,3,-1,0,1,1
56,4,1,2,0,339,0,0,2,8,7,114,3,-1,0,1,1
60,10,1,2,0,874,0,0,1,8,7,861,3,-1,0,1,1
49,7,1,2,0,884,1,0,2,8,7,201,3,-1,0,1,1
38,8,1,1,0,618,0,0,1,9,7,184,1,-1,0,1,1
32,1,2,3,0,611,1,1,1,9,7,353,1,-1,0,1,1
41,2,1,2,0,112,1,0,1,9,7,158,1,-1,0,1,1
57,2,1,2,0,950,1,0,1,9,7,1272,1,-1,0,1,1
46,2,1,2,0,152,0,0,1,9,7,72,1,-1,0,1,1
43,1,1,1,0,0,1,0,1,9,7,132,1,-1,0,1,1
44,1,2,3,0,6350,1,0,1,9,7,323,1,-1,0,1,1
54,1,1,2,0,4816,0,1,1,9,7,406,1,-1,0,1,1
53,1,1,3,0,0,1,0,1,9,7,296,1,-1,0,1,1
60,10,1,1,0,2270,1,0,1,9,7,206,1,-1,0,1,1
33,6,1,3,0,0,1,1,1,9,7,389,3,-1,0,1,1
57,10,1,1,0,2,0,0,2,9,7,138,3,-1,0,1,1
44,2,1,2,0,266,1,0,1,9,7,72,1,-1,0,1,1
49,6,1,2,0,167,0,1,1,9,7,51,1,-1,0,1,1
45,4,2,2,0,-100,1,0,1,9,7,93,1,-1,0,1,1
36,6,2,2,0,281,0,0,1,9,7,225,2,-1,0,1,1
44,1,1,2,0,438,1,0,2,9,7,42,1,-1,0,1,1
35,2,1,2,0,2355,1,0,1,9,7,515,1,-1,0,1,1
37,6,1,1,0,214,1,0,1,9,7,645,1,-1,0,1,2
53,10,1,1,0,-286,1,0,1,9,7,126,1,-1,0,1,1
36,2,1,2,0,264,1,1,1,9,7,482,1,-1,0,1,1
36,6,2,2,0,47,0,1,1,9,7,36,6,-1,0,1,1
60,4,1,2,0,19447,1,0,2,9,7,196,1,-1,0,1,1
46,8,1,3,0,917,0,0,1,9,7,389,5,-1,0,1,1
41,1,2,3,0,-426,1,0,1,9,7,294,1,-1,0,1,1
44,2,1,2,0,381,1,0,1,9,7,92,1,-1,0,1,1
53,2,3,2,0,320,0,0,1,9,7,175,1,-1,0,1,1
48,2,1,1,0,788,0,0,2,9,7,36,2,-1,0,1,1
44,3,1,3,0,1808,1,0,1,9,7,127,1,-1,0,1,1
41,3,1,2,0,557,0,1,1,9,7,72,1,-1,0,1,1
57,2,1,2,0,323,1,0,2,9,7,54,1,-1,0,1,1
35,1,3,3,0,6997,1,0,1,9,7,1121,1,-1,0,1,2
34,2,1,2,0,0,0,0,1,9,7,628,1,-1,0,1,1
43,4,3,3,0,75,1,0,1,9,7,118,1,-1,0,1,1
57,8,1,2,0,65,0,1,1,9,7,171,1,-1,0,1,1
31,1,2,3,0,933,1,0,1,9,7,134,1,-1,0,1,1
35,8,1,2,0,734,0,1,1,9,7,128,2,-1,0,1,1
28,2,2,2,0,441,0,1,1,9,7,171,2,-1,0,1,1
28,6,2,2,0,404,0,1,1,9,7,188,1,-1,0,1,1
52,1,1,3,0,0,1,0,1,9,7,197,1,-1,0,1,1
50,1,1,2,0,1457,0,1,1,9,7,167,1,-1,0,1,1
42,4,1,2,0,380,1,0,1,9,7,124,2,-1,0,1,1
39,1,1,3,0,1070,1,1,1,9,7,71,1,-1,0,1,1
43,1,2,3,0,3872,1,0,1,9,7,225,2,-1,0,1,1
47,7,1,2,0,0,1,0,1,9,7,289,1,-1,0,1,1
45,6,3,2,0,-288,0,1,1,9,7,192,2,-1,0,1,1
48,7,1,2,0,124,0,1,1,9,7,294,1,-1,0,1,1
48,2,2,2,0,469,0,1,1,9,7,313,1,-1,0,1,1
56,2,1,2,0,778,0,0,1,9,7,659,1,-1,0,1,1
33,4,2,2,0,0,0,0,2,9,7,83,1,-1,0,1,1
41,3,1,2,0,1249,1,0,1,9,7,391,1,-1,0,1,1
26,2,1,2,0,-119,0,1,1,9,7,359,5,-1,0,1,2
32,6,1,3,0,57,0,0,1,9,7,530,2,-1,0,1,1
58,9,1,1,0,3884,0,0,1,9,7,399,8,-1,0,1,1
52,6,1,2,0,0,0,1,2,9,7,60,1,-1,0,1,1
38,1,2,3,0,633,0,0,1,9,7,171,3,-1,0,1,1
52,5,1,3,0,350,0,1,1,9,7,156,1,-1,0,1,1
47,4,2,2,1,-380,0,0,1,9,7,399,17,-1,0,1,1
47,7,1,2,0,0,1,0,1,9,7,173,1,-1,0,1,1
33,4,1,1,0,-191,1,1,1,9,7,1290,4,-1,0,1,2
41,4,2,2,0,74,0,0,1,9,7,193,4,-1,0,1,1
49,2,1,2,0,313,0,0,1,9,7,115,2,-1,0,1,1
27,4,2,2,0,228,0,0,1,9,7,799,6,-1,0,1,1
42,1,1,3,0,199,1,0,1,9,7,497,1,-1,0,1,1
41,4,1,2,0,-194,0,1,1,10,7,307,1,-1,0,1,1
39,4,1,2,0,1309,0,1,2,10,7,37,1,-1,0,1,1
32,6,1,3,0,1,1,1,1,10,7,143,1,-1,0,1,1
51,7,1,2,0,121,1,0,1,10,7,122,1,-1,0,1,1
40,1,1,1,0,419,1,0,1,10,7,347,1,-1,0,1,1
57,1,1,3,0,1410,1,0,1,10,7,185,1,-1,0,1,1
47,1,3,3,0,184,1,0,1,10,7,144,1,-1,0,1,1
35,4,1,1,0,1084,1,0,1,10,7,1019,1,-1,0,1,1
31,4,1,2,0,2,1,0,1,10,7,371,1,-1,0,1,1
56,5,1,2,0,289,0,0,1,10,7,226,1,-1,0,1,1
50,4,3,3,0,-677,0,0,1,10,7,387,1,-1,0,1,1
40,10,3,3,0,-21,1,0,1,10,7,192,1,-1,0,1,1
39,10,1,1,0,1146,1,0,2,10,7,364,1,-1,0,1,1
32,7,1,2,0,0,1,0,2,10,7,75,1,-1,0,1,1
59,1,1,2,0,32,0,0,2,10,7,121,1,-1,0,1,1
60,2,1,2,0,594,0,0,1,10,7,190,1,-1,0,1,1
57,7,3,2,0,334,1,0,1,10,7,356,1,-1,0,1,1
33,1,1,3,0,4054,1,0,1,10,7,633,1,-1,0,1,1
30,7,1,2,0,-298,0,1,1,10,7,174,1,-1,0,1,1
30,2,2,3,0,91,1,1,1,10,7,179,1,-1,0,1,1
45,6,2,2,0,205,0,1,1,10,7,329,1,-1,0,1,1
43,1,1,3,0,177,1,0,1,10,7,117,1,-1,0,1,1
50,4,3,3,0,-10,0,1,1,10,7,369,6,-1,0,1,1
51,4,3,3,0,1236,1,0,1,10,7,613,1,-1,0,1,1
27,4,2,2,0,48,0,0,1,10,7,152,6,-1,0,1,1
56,6,3,3,0,0,0,1,1,10,7,542,1,-1,0,1,1
32,4,3,2,0,107,1,1,1,10,7,120,1,-1,0,1,1
54,6,3,2,0,791,0,1,1,10,7,66,1,-1,0,1,1
35,4,1,1,0,0,1,0,1,10,7,421,1,-1,0,1,1
56,6,1,2,0,510,1,0,1,10,7,288,1,-1,0,1,1
40,4,2,2,0,3571,1,0,1,10,7,262,1,-1,0,1,1
34,4,2,2,0,0,1,0,1,10,7,307,1,-1,0,1,1
39,2,2,2,0,3,1,1,1,10,7,102,9,-1,0,1,1
37,10,1,1,0,166,1,0,1,10,7,151,1,-1,0,1,1
25,6,2,2,0,19,0,0,1,10,7,133,1,-1,0,1,1
56,5,3,2,0,275,1,1,1,10,7,323,1,-1,0,1,1
46,9,1,3,0,0,1,0,1,10,7,85,1,-1,0,1,1
56,5,1,3,0,89,0,0,2,10,7,83,1,-1,0,1,1
59,4,3,3,0,454,1,0,1,10,7,293,1,-1,0,1,1
36,6,1,2,0,786,1,1,1,10,7,148,1,-1,0,1,1
31,10,1,2,0,0,1,0,1,10,7,270,1,-1,0,1,1
32,7,3,2,0,264,0,0,1,10,7,71,1,-1,0,1,1
41,4,1,1,0,54,1,0,1,10,7,121,1,-1,0,1,1
37,4,3,2,1,-54,1,0,1,10,7,573,6,-1,0,1,1
30,7,1,2,0,5,0,1,1,10,7,829,5,-1,0,1,2
58,1,3,3,0,0,0,0,2,10,7,227,7,-1,0,1,1
46,4,1,2,1,-319,0,1,1,10,7,502,2,-1,0,1,1
50,4,1,1,0,888,0,1,2,10,7,160,3,-1,0,1,1
44,6,2,2,0,-101,1,0,1,10,7,99,1,-1,0,1,1
29,7,1,2,0,3,1,0,1,10,7,183,1,-1,0,1,1
29,4,2,2,0,8079,0,1,1,10,7,171,1,-1,0,1,1
46,2,1,2,0,278,1,0,1,10,7,185,1,-1,0,1,1
37,7,3,2,0,135,0,0,1,10,7,460,1,-1,0,1,1
29,2,2,2,0,3527,0,1,1,10,7,171,5,-1,0,1,1
54,2,1,2,0,89,1,0,1,10,7,140,3,-1,0,1,1
53,3,1,2,0,0,1,0,2,10,7,311,27,-1,0,1,1
27,3,1,3,0,-23,0,0,1,10,7,123,4,-1,0,1,1
52,4,1,1,0,142,0,0,2,10,7,924,5,-1,0,1,1
41,4,1,1,0,372,1,0,2,11,7,117,1,-1,0,1,1
30,6,2,3,0,5,0,1,1,11,7,58,1,-1,0,1,1
48,8,1,2,0,-817,1,0,1,11,7,175,1,-1,0,1,1
59,1,1,3,0,0,1,0,2,11,7,189,1,-1,0,1,1
32,1,1,3,0,1196,1,0,1,11,7,508,1,-1,0,1,1
26,1,1,3,0,17,0,1,1,11,7,522,1,-1,0,1,1
28,4,2,2,0,455,1,0,1,11,7,166,1,-1,0,1,1
27,7,2,2,0,70,1,0,1,11,7,170,1,-1,0,1,1
34,1,1,3,0,-73,1,0,1,11,7,90,1,-1,0,1,1
59,6,3,3,0,39,0,0,1,11,7,67,1,-1,0,1,1
38,2,2,2,0,1932,1,0,1,11,7,159,1,-1,0,1,1
35,7,1,2,0,372,1,0,1,11,7,230,1,-1,0,1,1
27,3,2,3,0,6,0,0,1,11,7,143,2,-1,0,1,1
38,2,2,2,0,31,1,0,1,11,7,891,2,-1,0,1,1
37,2,1,2,0,0,1,0,1,11,7,906,2,-1,0,1,1
32,10,3,2,0,0,1,0,1,11,7,93,2,-1,0,1,1
34,10,3,3,0,46,1,0,2,11,7,31,2,-1,0,1,1
47,7,1,2,0,1073,0,0,2,11,7,518,3,-1,0,1,1
47,3,1,3,0,416,1,1,2,11,7,87,2,-1,0,1,1
57,5,1,2,0,8,0,0,1,11,7,93,2,-1,0,1,1
29,6,1,2,0,287,0,1,1,11,7,249,2,-1,0,1,1
31,7,2,2,0,183,1,0,1,11,7,60,2,-1,0,1,1
39,6,1,2,0,401,1,0,1,11,7,112,2,-1,0,1,1
36,6,3,2,0,48,0,0,1,11,7,147,10,-1,0,1,1
47,2,1,2,0,-226,1,0,1,11,7,289,2,-1,0,1,1
41,2,1,3,0,177,1,0,2,11,7,117,2,-1,0,1,1
44,7,1,2,1,-146,1,0,1,11,7,256,2,-1,0,1,1
46,6,1,1,0,76,0,0,1,11,7,181,2,-1,0,1,1
35,1,2,3,0,0,0,1,1,11,7,71,3,-1,0,1,1
29,7,2,2,0,0,1,0,1,11,7,314,2,-1,0,1,1
56,3,1,3,0,40,0,1,1,11,7,123,2,-1,0,1,1
30,4,1,1,0,35,1,0,1,11,7,366,2,-1,0,1,1
60,5,3,2,0,1099,0,0,1,11,7,764,2,-1,0,1,2
37,3,1,3,0,986,0,0,1,11,7,970,2,-1,0,1,1
41,6,1,2,0,488,0,1,2,11,7,178,2,-1,0,1,1
48,4,3,3,0,0,0,0,1,11,7,324,2,-1,0,1,1
27,3,1,2,0,-36,0,1,1,11,7,120,10,-1,0,1,1
55,2,3,3,0,2848,1,1,1,11,7,121,2,-1,0,1,1
40,3,3,3,0,1225,1,0,1,11,7,919,2,-1,0,1,1
37,1,1,3,0,466,1,0,1,11,7,92,2,-1,0,1,1
35,7,1,3,0,260,1,0,1,11,7,134,2,-1,0,1,1
44,8,1,3,0,430,1,0,1,11,7,221,2,-1,0,1,1
40,4,1,2,0,178,1,0,1,11,7,595,2,-1,0,1,1
40,3,1,1,0,0,1,0,1,11,7,271,2,-1,0,1,1
45,4,1,1,0,458,1,1,1,11,7,145,2,-1,0,1,1
44,6,1,2,0,1074,1,0,1,11,7,911,2,-1,0,1,2
38,1,3,3,0,349,1,0,1,11,7,151,2,-1,0,1,1
31,7,1,2,0,505,0,0,1,11,7,773,3,-1,0,1,1
47,2,1,2,0,3466,1,0,1,11,7,853,2,-1,0,1,2
36,4,1,2,0,-318,1,0,1,14,7,135,2,-1,0,1,1
39,1,1,2,0,-810,0,1,1,14,7,77,2,-1,0,1,1
45,6,1,2,0,-388,1,0,1,14,7,175,2,-1,0,1,1
29,7,1,2,0,10,1,0,1,14,7,246,2,-1,0,1,1
59,2,1,2,0,1139,0,0,1,14,7,607,2,-1,0,1,1
46,1,1,2,0,1299,1,0,1,14,7,104,2,-1,0,1,1
33,4,1,2,1,-406,1,1,1,14,7,332,2,-1,0,1,1
30,7,3,2,0,-94,1,0,1,14,7,41,2,-1,0,1,1
38,4,1,2,0,2283,1,0,1,14,7,221,3,-1,0,1,1
45,4,1,1,0,660,1,0,1,14,7,329,2,-1,0,1,1
35,3,1,3,0,1859,1,0,1,14,7,227,2,-1,0,1,1
33,7,2,3,0,-104,0,1,1,14,7,231,2,-1,0,1,1
55,6,1,1,0,343,1,0,1,14,7,276,3,-1,0,1,1
48,4,1,1,0,279,1,0,2,14,7,211,3,-1,0,1,1
55,2,3,2,0,225,0,1,1,14,7,116,2,-1,0,1,1
27,6,1,2,1,-517,1,0,1,14,7,172,3,-1,0,1,1
40,7,1,2,0,900,1,1,1,14,7,84,2,-1,0,1,1
37,4,1,1,0,689,1,0,1,14,7,367,2,-1,0,1,1
34,2,1,2,0,800,1,0,1,14,7,103,3,-1,0,1,1
58,4,1,1,0,226,1,0,1,14,7,306,2,-1,0,1,1
45,1,1,3,0,706,1,1,1,14,7,66,2,-1,0,1,1
31,7,1,2,0,393,0,0,1,14,7,328,2,-1,0,1,1
32,4,1,2,0,-230,1,0,1,14,7,331,2,-1,0,1,1
51,10,1,1,0,30,1,0,1,14,7,333,2,-1,0,1,1
44,4,1,2,0,476,0,0,1,14,7,173,6,-1,0,1,1
46,6,2,2,0,2273,0,0,1,14,7,187,3,-1,0,1,1
28,1,2,2,0,62,0,0,1,14,7,467,3,-1,0,1,1
46,4,1,2,0,922,0,1,1,14,7,151,2,-1,0,1,1
48,5,1,2,0,67,0,0,2,14,7,251,2,-1,0,1,1
48,1,1,3,0,308,1,0,1,14,7,125,5,-1,0,1,1
35,4,2,2,0,-230,1,0,1,14,7,183,3,-1,0,1,1
36,1,1,3,0,0,1,1,1,14,7,119,2,-1,0,1,1
32,2,2,3,0,47,1,0,1,14,7,213,3,-1,0,1,1
54,1,1,2,0,1987,0,0,1,14,7,219,3,-1,0,1,1
33,4,1,2,0,0,1,0,2,14,7,305,3,-1,0,1,1
54,7,1,2,0,171,0,1,1,14,7,673,8,-1,0,1,1
32,4,1,2,0,2353,1,1,1,14,7,334,3,-1,0,1,1
42,7,3,3,0,-291,1,0,1,14,7,129,2,-1,0,1,1
42,7,1,2,0,-369,0,0,1,14,7,72,3,-1,0,1,1
43,10,1,1,0,1491,0,0,2,14,7,105,3,-1,0,1,1
43,4,3,3,0,-76,1,0,1,14,7,124,3,-1,0,1,1
34,4,1,2,0,855,0,1,1,14,7,616,3,-1,0,1,1
52,8,1,2,0,248,0,1,1,14,7,245,3,-1,0,1,1
40,4,1,2,0,1539,1,0,1,14,7,204,3,-1,0,1,1
58,8,1,3,0,327,0,1,1,14,7,145,2,-1,0,1,1
50,2,1,2,0,156,0,1,1,14,7,1130,3,-1,0,1,2
57,5,1,2,0,107,0,0,1,14,7,85,2,-1,0,1,1
35,4,1,2,0,-102,1,0,1,14,7,334,3,-1,0,1,1
